,NCT_num,pubmed,PMID,Match,Reason no match
1320,NCT02783248,https://pubmed.ncbi.nlm.nih.gov/22456478/,22456478,,
1321,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/31912902/,31912902,,
1322,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/28240562/,28240562,,
1323,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/28135352/,28135352,,
1324,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/21714641/,21714641,,
1325,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/30640382/,30640382,,
1326,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/24877581/,24877581,,
1327,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/35122035/,35122035,,
1328,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/23861795/,23861795,,
1329,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/30947892/,30947892,,
1330,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/31499025/,31499025,,
1331,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/30777648/,30777648,,
1332,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/27741214/,27741214,,
1333,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/30882661/,30882661,,
1334,NCT05066776,https://pubmed.ncbi.nlm.nih.gov/32150897/,32150897,,
1335,NCT03782389,https://pubmed.ncbi.nlm.nih.gov/32462372/,32462372,1,
1336,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/17563527/,17563527,,
1337,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/16461839/,16461839,,
1338,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/21719371/,21719371,,
1339,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/17192351/,17192351,,
1340,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/18242761/,18242761,,
1341,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/16505519/,16505519,,
1342,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/19029125/,19029125,,
1343,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/20858749/,20858749,,
1344,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/32738905/,32738905,,
1345,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/31390128/,31390128,,
1346,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/31341663/,31341663,,
1347,NCT02569268,https://pubmed.ncbi.nlm.nih.gov/29553852/,29553852,,
1348,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/22559900/,22559900,,
1349,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/30907935/,30907935,,
1350,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/15848921/,15848921,,
1351,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/24160405/,24160405,,
1352,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/19104465/,19104465,,
1353,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/10764848/,10764848,,
1354,NCT04219228,https://pubmed.ncbi.nlm.nih.gov/34740929/,34740929,,
1355,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/2841597/,2841597,,
1356,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/25218160/,25218160,,
1357,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/19846082/,19846082,,
1358,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/25024601/,25024601,,
1359,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/25597420/,25597420,,
1360,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/22609383/,22609383,,
1361,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/24639382/,24639382,,
1362,NCT03601065,https://pubmed.ncbi.nlm.nih.gov/25868634/,25868634,,
1363,NCT04609163,https://pubmed.ncbi.nlm.nih.gov/34752491/,34752491,,
1364,NCT04613921,https://pubmed.ncbi.nlm.nih.gov/25877702/,25877702,,
1365,NCT04613921,https://pubmed.ncbi.nlm.nih.gov/28645736/,28645736,,
1366,NCT04613921,https://pubmed.ncbi.nlm.nih.gov/30576643/,30576643,,
1367,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/35109911/,35109911,,
1368,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/36155508/,36155508,,
1369,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/36003963/,36003963,,
1370,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/31914229/,31914229,,
1371,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/31494009/,31494009,,
1372,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/31422798/,31422798,,
1373,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/31235344/,31235344,,
1374,NCT04575337,https://pubmed.ncbi.nlm.nih.gov/31235249/,31235249,,
1375,NCT04045639,https://pubmed.ncbi.nlm.nih.gov/33091585/,33091585,,
1376,NCT01826760,https://pubmed.ncbi.nlm.nih.gov/23490369/,23490369,,
1377,NCT03892551,https://pubmed.ncbi.nlm.nih.gov/35138670/,35138670,,
1378,NCT03892551,https://pubmed.ncbi.nlm.nih.gov/32336486/,32336486,,
1379,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/27438315/,27438315,,
1380,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/27903616/,27903616,,
1381,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/35174220/,35174220,,
1382,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/34412811/,34412811,1,
1383,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/34350455/,34350455,,
1384,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/34254126/,34254126,1,
1385,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/33609133/,33609133,,
1386,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/32700543/,32700543,,
1387,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/32462911/,32462911,1,
1388,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/31843947/,31843947,1,
1389,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/31242362/,31242362,1,
1390,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/30989318/,30989318,1,
1391,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/30528623/,30528623,1,
1392,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/30169752/,30169752,,
1393,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/30127037/,30127037,1,
1394,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/29525782/,29525782,,
1395,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/29020401/,29020401,1,
1396,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/28333976/,28333976,1,
1397,NCT02355457,https://pubmed.ncbi.nlm.nih.gov/28087181/,28087181,,
1398,NCT03791840,https://pubmed.ncbi.nlm.nih.gov/32146007/,32146007,,
1399,NCT01891240,https://pubmed.ncbi.nlm.nih.gov/24314209/,24314209,,
1400,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/17735325/,17735325,,
1401,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/24441941/,24441941,,
1402,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/29637244/,29637244,,
1403,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/30675658/,30675658,,
1404,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/30712079/,30712079,,
1405,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/20460203/,20460203,,
1406,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/31309313/,31309313,,
1407,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/22894488/,22894488,,
1408,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/30701726/,30701726,,
1409,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/26747475/,26747475,,
1410,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/31646025/,31646025,,
1411,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/31853405/,31853405,,
1412,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/29554126/,29554126,,
1413,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/30220770/,30220770,,
1414,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/28849631/,28849631,,
1415,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/28655055/,28655055,,
1416,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/32206417/,32206417,,
1417,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/32223983/,32223983,,
1418,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/18304512/,18304512,,
1419,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/27893090/,27893090,,
1420,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/29745130/,29745130,,
1421,NCT04589884,https://pubmed.ncbi.nlm.nih.gov/27378443/,27378443,,
1422,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/2841597/,2841597,,
1423,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/25218160/,25218160,,
1424,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/19846082/,19846082,,
1425,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/25024601/,25024601,,
1426,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/25597420/,25597420,,
1427,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/22609383/,22609383,,
1428,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/24639382/,24639382,,
1429,NCT02522702,https://pubmed.ncbi.nlm.nih.gov/25868634/,25868634,,
1430,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/24014390/,24014390,,
1431,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/17479093/,17479093,,
1432,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/16631504/,16631504,,
1433,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/24222018/,24222018,,
1434,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/22692650/,22692650,,
1435,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/23697515/,23697515,,
1436,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/10807742/,10807742,,
1437,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/18641603/,18641603,,
1438,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/24755916/,24755916,,
1439,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/23242196/,23242196,,
1440,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/20129522/,20129522,,
1441,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/25301040/,25301040,,
1442,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/20394906/,20394906,,
1443,NCT02578355,https://pubmed.ncbi.nlm.nih.gov/23830607/,23830607,,
1444,NCT02353481,https://pubmed.ncbi.nlm.nih.gov/16219658/,16219658,,
1445,NCT02353481,https://pubmed.ncbi.nlm.nih.gov/15846257/,15846257,,
1446,NCT02353481,https://pubmed.ncbi.nlm.nih.gov/16534009/,16534009,,
1447,NCT02353481,https://pubmed.ncbi.nlm.nih.gov/23095984/,23095984,,
1448,NCT05218837,https://pubmed.ncbi.nlm.nih.gov/20199348/,20199348,,
1449,NCT05218837,https://pubmed.ncbi.nlm.nih.gov/32835724/,32835724,,
1450,NCT05218837,https://pubmed.ncbi.nlm.nih.gov/27589856/,27589856,,
1451,NCT05218837,https://pubmed.ncbi.nlm.nih.gov/25056485/,25056485,,
1452,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/19758907/,19758907,,
1453,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/28856136/,28856136,,
1454,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/28530674/,28530674,,
1455,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/28007143/,28007143,,
1456,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/22983333/,22983333,,
1457,NCT03315234,https://pubmed.ncbi.nlm.nih.gov/31104809/,31104809,,
1458,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/26337133/,26337133,,
1459,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/28076311/,28076311,,
1460,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/23388612/,23388612,,
1461,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/24559465/,24559465,,
1462,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/25798585/,25798585,,
1463,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/26816218/,26816218,,
1464,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/25943719/,25943719,,
1465,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/26806004/,26806004,,
1466,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/27133237/,27133237,,
1467,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/25014511/,25014511,,
1468,NCT03880110,https://pubmed.ncbi.nlm.nih.gov/35610195/,35610195,,
1469,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/29552975/,29552975,,
1470,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/26563502/,26563502,,
1471,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/29331214/,29331214,,
1472,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/30171228/,30171228,,
1473,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/32641739/,32641739,,
1474,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/29313949/,29313949,,
1475,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/20564087/,20564087,,
1476,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/22801674/,22801674,,
1477,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/25454615/,25454615,,
1478,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/25636659/,25636659,,
1479,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/28162815/,28162815,,
1480,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/29778349/,29778349,,
1481,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/24862395/,24862395,,
1482,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/10891514/,10891514,,
1483,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/30001824/,30001824,,
1484,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/29784740/,29784740,,
1485,NCT04583072,https://pubmed.ncbi.nlm.nih.gov/12933537/,12933537,,
1486,NCT04583306,https://pubmed.ncbi.nlm.nih.gov/33009413/,33009413,,
1487,NCT04583306,https://pubmed.ncbi.nlm.nih.gov/31868266/,31868266,,
1488,NCT04583306,https://pubmed.ncbi.nlm.nih.gov/32576912/,32576912,,
1489,NCT04583306,https://pubmed.ncbi.nlm.nih.gov/28852131/,28852131,,
1490,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/24770559/,24770559,,
1491,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/17161083/,17161083,,
1492,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/8428472/,8428472,,
1493,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/21795890/,21795890,,
1494,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/22764618/,22764618,,
1495,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/24637618/,24637618,,
1496,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/18006869/,18006869,,
1497,NCT04912232,https://pubmed.ncbi.nlm.nih.gov/26871715/,26871715,,
1498,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/24770559/,24770559,,
1499,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/17161083/,17161083,,
1500,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/8428472/,8428472,,
1501,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/21795890/,21795890,,
1502,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/22764618/,22764618,,
1503,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/24637618/,24637618,,
1504,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/18006869/,18006869,,
1505,NCT04814810,https://pubmed.ncbi.nlm.nih.gov/26871715/,26871715,,
1506,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/22998715/,22998715,,
1507,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/24679062/,24679062,,
1508,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/25127426/,25127426,,
1509,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/25086026/,25086026,,
1510,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/25091544/,25091544,,
1511,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/25628408/,25628408,,
1512,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/22555215/,22555215,,
1513,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/10477528/,10477528,,
1514,NCT03016936,https://pubmed.ncbi.nlm.nih.gov/21730309/,21730309,,
1515,NCT05089175,https://pubmed.ncbi.nlm.nih.gov/31111484/,31111484,,
1516,NCT05089175,https://pubmed.ncbi.nlm.nih.gov/28657417/,28657417,,
1517,NCT05089175,https://pubmed.ncbi.nlm.nih.gov/21185591/,21185591,,
1518,NCT05089175,https://pubmed.ncbi.nlm.nih.gov/29304392/,29304392,,
1519,NCT04721275,https://pubmed.ncbi.nlm.nih.gov/26903338/,26903338,,
1520,NCT04721275,https://pubmed.ncbi.nlm.nih.gov/28114554/,28114554,,
1521,NCT04721275,https://pubmed.ncbi.nlm.nih.gov/24038772/,24038772,,
1522,NCT02581540,https://pubmed.ncbi.nlm.nih.gov/32518208/,32518208,,
1523,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/33899504/,33899504,,
1524,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/11165964/,11165964,,
1525,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/22942293/,22942293,,
1526,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/27324364/,27324364,,
1527,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/24603191/,24603191,,
1528,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/9286830/,9286830,,
1529,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/11182108/,11182108,,
1530,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/28314623/,28314623,,
1531,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/28385280/,28385280,,
1532,NCT03458806,https://pubmed.ncbi.nlm.nih.gov/21097128/,21097128,,
1533,NCT04925102,https://pubmed.ncbi.nlm.nih.gov/31722367/,31722367,,
1534,NCT04925102,https://pubmed.ncbi.nlm.nih.gov/26564999/,26564999,,
1535,NCT04925102,https://pubmed.ncbi.nlm.nih.gov/26089044/,26089044,,
1536,NCT04925102,https://pubmed.ncbi.nlm.nih.gov/30071441/,30071441,,
1537,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/14668610/,14668610,,
1538,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/16424713/,16424713,,
1539,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/19845694/,19845694,,
1540,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/23929889/,23929889,,
1541,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/19191635/,19191635,,
1542,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/22178010/,22178010,,
1543,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/23774344/,23774344,,
1544,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/23737333/,23737333,,
1545,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/12435223/,12435223,,
1546,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/15757584/,15757584,,
1547,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/15814879/,15814879,,
1548,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/15004058/,15004058,,
1549,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/25455590/,25455590,,
1550,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/23190091/,23190091,,
1551,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/22005999/,22005999,,
1552,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/23883281/,23883281,,
1553,NCT03148769,https://pubmed.ncbi.nlm.nih.gov/25008770/,25008770,,
1554,NCT03188484,https://pubmed.ncbi.nlm.nih.gov/34148231/,34148231,,
1555,NCT03188484,https://pubmed.ncbi.nlm.nih.gov/33149596/,33149596,,
1556,NCT03188484,https://pubmed.ncbi.nlm.nih.gov/31475302/,31475302,,
1557,NCT03188484,https://pubmed.ncbi.nlm.nih.gov/32429492/,32429492,,
1558,NCT03188484,https://pubmed.ncbi.nlm.nih.gov/31849809/,31849809,,
1559,NCT04235166,https://pubmed.ncbi.nlm.nih.gov/21907980/,21907980,,
1560,NCT04203264,https://pubmed.ncbi.nlm.nih.gov/23687601/,23687601,,
1561,NCT04203264,https://pubmed.ncbi.nlm.nih.gov/27211503/,27211503,,
1562,NCT04203264,https://pubmed.ncbi.nlm.nih.gov/30858305/,30858305,,
1563,NCT04203264,https://pubmed.ncbi.nlm.nih.gov/31251929/,31251929,,
1564,NCT03651687,https://pubmed.ncbi.nlm.nih.gov/28432291/,28432291,,
1565,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/22507534/,22507534,,
1566,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/16369985/,16369985,,
1567,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/16449677/,16449677,,
1568,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/18334710/,18334710,,
1569,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/11778996/,11778996,,
1570,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/15123060/,15123060,,
1571,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/2223684/,2223684,,
1572,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/24327552/,24327552,,
1573,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/16314639/,16314639,,
1574,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/25320247/,25320247,,
1575,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/18504770/,18504770,,
1576,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/26800772/,26800772,,
1577,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/25600863/,25600863,,
1578,NCT02847832,https://pubmed.ncbi.nlm.nih.gov/17161157/,17161157,,
1579,NCT02992067,https://pubmed.ncbi.nlm.nih.gov/31659631/,31659631,1,
1580,NCT04212910,https://pubmed.ncbi.nlm.nih.gov/22349717/,22349717,,
1581,NCT04212910,https://pubmed.ncbi.nlm.nih.gov/20130510/,20130510,,
1582,NCT03858088,https://pubmed.ncbi.nlm.nih.gov/29261831/,29261831,,
1583,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/26753884/,26753884,,
1584,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/27214731/,27214731,,
1585,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/26896459/,26896459,,
1586,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/20463339/,20463339,,
1587,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/24693890/,24693890,,
1588,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/16454841/,16454841,,
1589,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/28507745/,28507745,,
1590,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/28212588/,28212588,,
1591,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/30814661/,30814661,,
1592,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/25911510/,25911510,,
1593,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/33368056/,33368056,0,
1594,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/33494106/,33494106,,
1595,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/32119938/,32119938,,
1596,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/32118099/,32118099,,
1597,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/31913337/,31913337,,
1598,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/32119927/,32119927,,
1599,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/31651444/,31651444,,
1600,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/30624835/,30624835,,
1601,NCT04749277,https://pubmed.ncbi.nlm.nih.gov/30527583/,30527583,,
1602,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/19865172/,19865172,,
1603,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/19644121/,19644121,,
1604,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/20576892/,20576892,,
1605,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/21596591/,21596591,,
1606,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/22031325/,22031325,,
1607,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/17488294/,17488294,,
1608,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/25231862/,25231862,,
1609,NCT02580435,https://pubmed.ncbi.nlm.nih.gov/25417104/,25417104,,
1610,NCT04109001,https://pubmed.ncbi.nlm.nih.gov/21750629/,21750629,,
1611,NCT04109001,https://pubmed.ncbi.nlm.nih.gov/12040694/,12040694,,
1612,NCT04109001,https://pubmed.ncbi.nlm.nih.gov/9431328/,9431328,,
1613,NCT04109001,https://pubmed.ncbi.nlm.nih.gov/36203163/,36203163,,
1614,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/11527298/,11527298,,
1615,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/10678857/,10678857,,
1616,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/20564632/,20564632,,
1617,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/19018082/,19018082,,
1618,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/21263086/,21263086,,
1619,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/29147245/,29147245,,
1620,NCT03797755,https://pubmed.ncbi.nlm.nih.gov/24122413/,24122413,,
1621,NCT04015466,https://pubmed.ncbi.nlm.nih.gov/35692051/,35692051,,
1622,NCT04285112,https://pubmed.ncbi.nlm.nih.gov/35676017/,35676017,,
1623,NCT04344327,https://pubmed.ncbi.nlm.nih.gov/33388386/,33388386,,
1624,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/29614686/,29614686,,
1625,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/29614663/,29614663,,
1626,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/26402764/,26402764,,
1627,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/26256457/,26256457,,
1628,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/27079718/,27079718,,
1629,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/28269784/,28269784,,
1630,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/27838006/,27838006,,
1631,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/21929538/,21929538,,
1632,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/18445230/,18445230,,
1633,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/16916581/,16916581,,
1634,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/15851849/,15851849,,
1635,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/32881347/,32881347,,
1636,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/31937364/,31937364,,
1637,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/31914229/,31914229,,
1638,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/30958370/,30958370,,
1639,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/31235249/,31235249,,
1640,NCT03657732,https://pubmed.ncbi.nlm.nih.gov/31235344/,31235344,,
1641,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/27982349/,27982349,,
1642,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/15590755/,15590755,,
1643,NCT05079724,https://pubmed.ncbi.nlm.nih.gov/9054745/,9054745,,
